Gemeindekennziffer;Politische Gemeinde;Ortschaftskennziffer;Ortschaftsname;Straßenkennziffer;Straßenname;Postleitzahl;Gemeindecode
50205;Hallein;13629;Neualm;032087;Oberaumühlweg;5400;50205
50205;Hallein;13629;Neualm;032095;Panzlweg;5400;50205
50205;Hallein;13629;Neualm;032136;Salzburger-Schützen-Weg;5400;50205
50205;Hallein;13629;Neualm;032146;Schloßstraße;5400;50205
50205;Hallein;13629;Neualm;032150;Schreberweg;5400;50205
50205;Hallein;13629;Neualm;032156;Siebererweg;5400;50205
50205;Hallein;13629;Neualm;032157;Sikorastraße;5400;50205
50205;Hallein;13629;Neualm;032158;Solvay-Halvic-Straße;5400;50205
50205;Hallein;13629;Neualm;032160;Speckbacherweg;5400;50205
50205;Hallein;13629;Neualm;032169;Struberweg;5400;50205
50205;Hallein;13629;Neualm;032175;Tiroler-Schützen-Weg;5400;50205
50205;Hallein;13629;Neualm;032181;Unteraumühlweg;5400;50205
50205;Hallein;13629;Neualm;032184;Vierthalerstraße;5400;50205
50205;Hallein;13629;Neualm;032190;Wallnerweg;5400;50205
50205;Hallein;13629;Neualm;032194;Weisslhofweg;5400;50205
50205;Hallein;13629;Neualm;032201;Wiespachstraße;5400;50205
50205;Hallein;13629;Neualm;032207;Zenzelmühlweg;5400;50205
50205;Hallein;13629;Neualm;074098;Naufergenufer;5400;50205
50205;Hallein;13629;Neualm;100763;Am Almbach;5400;50205
50205;Hallein;13629;Neualm;102765;Feuerwehrweg;5400;50205
50205;Hallein;13629;Neualm;112031;Gleisweg;5400;50205
50205;Hallein;13630;Adneter Riedl;031922;Almmeisterweg;5400;50205
50205;Hallein;13630;Adneter Riedl;031926;Altendorffstraße;5400;50205
50205;Hallein;13630;Adneter Riedl;031929;Am Weinberg;5400;50205
50205;Hallein;13630;Adneter Riedl;031946;Bruderlochweg;5400;50205
50205;Hallein;13630;Adneter Riedl;031990;Gänsbichlstraße;5400;50205
50205;Hallein;13630;Adneter Riedl;032121;Riedlweg;5400;50205
50205;Hallein;13630;Adneter Riedl;032168;Steinhausweg;5400;50205
50205;Hallein;13630;Adneter Riedl;032202;Wiestal-Landesstraße;5400;50205
50205;Hallein;13630;Adneter Riedl;064989;Mariahilfweg;5400;50205
50205;Hallein;13631;Taxach;031924;Almweg;5400;50205
50205;Hallein;13631;Taxach;031928;Am Spitz;5400;50205
50205;Hallein;13631;Taxach;031933;Auweg;5400;50205
50205;Hallein;13631;Taxach;031940;Birkenweg;5400;50205
50205;Hallein;13631;Taxach;031948;Brunwiesweg;5400;50205
50205;Hallein;13631;Taxach;031949;Buchenweg;5400;50205
50205;Hallein;13631;Taxach;031956;Charlottenhüttenweg;5400;50205
50205;Hallein;13631;Taxach;031973;Erlenweg;5400;50205
50205;Hallein;13631;Taxach;031976;Webereiweg;5400;50205
50205;Hallein;13631;Taxach;031979;Fichtenweg;5400;50205
50205;Hallein;13631;Taxach;031980;Fischerweg;5400;50205
50205;Hallein;13631;Taxach;031984;Föhrenweg;5400;50205
50205;Hallein;13631;Taxach;031985;Fostergasse;5400;50205
50205;Hallein;13631;Taxach;031988;Fuchsweg;5400;50205
50205;Hallein;13631;Taxach;031994;Gartenaustraße;5400;50205
50205;Hallein;13631;Taxach;031995;Gartenweg;5400;50205
50205;Hallein;13631;Taxach;032004;Golserweg;5400;50205
50205;Hallein;13631;Taxach;032009;Griesweg;5400;50205
50205;Hallein;13631;Taxach;032013;Bienenweg;5400;50205
50205;Hallein;13631;Taxach;032016;Gutrathbergweg;5083;50205
50205;Hallein;13631;Taxach;032041;Jägerweg;5400;50205
50205;Hallein;13631;Taxach;032092;Osenweg;5400;50205
50205;Hallein;13631;Taxach;032097;Parkweg;5400;50205
50205;Hallein;13631;Taxach;032120;Reischenbachweg;5400;50205
50205;Hallein;13631;Taxach;032123;Rifer Hauptstraße;5400;50205
50205;Hallein;13631;Taxach;032124;Riferaufeldweg;5400;50205
50205;Hallein;13631;Taxach;032126;Ringweg;5400;50205
50205;Hallein;13631;Taxach;032134;Salzburgerstraße;5400;50205
50205;Hallein;13631;Taxach;032147;Schloßallee;5400;50205
50205;Hallein;13631;Taxach;032164;Steinbachfeldweg;5400;50205
50205;Hallein;13631;Taxach;032176;Tischlerweg;5400;50205
50205;Hallein;13631;Taxach;032183;Untersbergweg;5400;50205
50205;Hallein;13631;Taxach;032185;Vogelsangweg;5400;50205
50205;Hallein;13631;Taxach;032186;Vogeltennweg;5400;50205
50205;Hallein;13631;Taxach;032188;Waldweg;5400;50205
50205;Hallein;13631;Taxach;032198;Wiesenbrunnweg;5400;50205
50205;Hallein;13631;Taxach;032200;Wiesenweg;5400;50205
50205;Hallein;13631;Taxach;032208;Ziegeleiweg;5400;50205
50205;Hallein;13631;Taxach;064974;Angerweg;5400;50205
50205;Hallein;13631;Taxach;064976;Ahornweg;5400;50205
50205;Hallein;13631;Taxach;064977;Bachwinklweg;5400;50205
50205;Hallein;13631;Taxach;064982;Gaisbergweg;5400;50205
50205;Hallein;13631;Taxach;064984;Hartmannweg;5400;50205
50205;Hallein;13631;Taxach;064987;Lärchenweg;5400;50205
50205;Hallein;13631;Taxach;064995;Staufenweg;5400;50205
50205;Hallein;13631;Taxach;064996;Vereinsheimstraße;5400;50205
50205;Hallein;13631;Taxach;064998;Waldmeisterweg;5400;50205
50205;Hallein;13631;Taxach;071567;Lindenweg;5400;50205
50205;Hallein;13631;Taxach;071638;Blumenweg;5400;50205
50205;Hallein;13631;Taxach;074101;Pfarrhofgutweg;5400;50205
50205;Hallein;13631;Taxach;093313;Gartenau;5400;50205
50205;Hallein;13631;Taxach;097357;Hummelweg;5400;50205
50205;Hallein;13631;Taxach;100764;Eichenweg;5400;50205
50205;Hallein;13631;Taxach;100767;Tannenweg;5400;50205
50205;Hallein;13631;Taxach;100768;Ulmenweg;5400;50205
50205;Hallein;13631;Taxach;102093;Brückenwirtweg;5400;50205
50205;Hallein;13631;Taxach;111012;Steingrabenweg;5400;50205
50205;Hallein;13631;Taxach;111013;Seidlgutweg;5400;50205
50205;Hallein;13631;Taxach;112030;Zinkenweg;5400;50205
50205;Hallein;13631;Taxach;122762;Brandauerweg;5400;50205
50206;Krispl;13632;Gaißau;087573;Gaißau;5425;50206
50206;Krispl;13633;Krispl;087574;Krispl;5425;50206
50207;Kuchl;13634;Garnei;087575;Garnei;5431;50207
50207;Kuchl;13635;Gasteig;087576;Gasteig;5431;50207
50207;Kuchl;13636;Georgenberg;087577;Georgenberg;5431;50207
50207;Kuchl;13637;Jadorf;087578;Jadorf;5431;50207
50207;Kuchl;13638;Kellau;087579;Kellau;5431;50207
50207;Kuchl;13639;Kuchl;074074;Markt;5431;50207
50207;Kuchl;13640;Moos;087581;Moos;5431;50207
50207;Kuchl;13641;Unterlangenberg;087582;Unterlangenberg;5424;50207
50207;Kuchl;13641;Unterlangenberg;087582;Unterlangenberg;5431;50207
50207;Kuchl;13642;Weißenbach;087583;Weißenbach;5431;50207
50208;Oberalm;13643;Oberalm;066420;Albinaweg;5411;50208
50208;Oberalm;13643;Oberalm;066422;Am Gangsteig;5411;50208
50208;Oberalm;13643;Oberalm;066424;Aubauernweg;5411;50208
50208;Oberalm;13643;Oberalm;066425;Austraße;5411;50208
50208;Oberalm;13643;Oberalm;066426;Bayernstraße;5411;50208
50208;Oberalm;13643;Oberalm;066427;Barmsteinstraße;5411;50208
50208;Oberalm;13643;Oberalm;066428;Bartlwirtstraße;5411;50208
50208;Oberalm;13643;Oberalm;066429;Bergerfeldstraße;5411;50208
50208;Oberalm;13643;Oberalm;066430;Bogenmühlstraße;5411;50208
50208;Oberalm;13643;Oberalm;066431;Brennerweg;5411;50208
50208;Oberalm;13643;Oberalm;066432;Brunnenfeldstraße;5411;50208
50208;Oberalm;13643;Oberalm;066433;Dultweg;5411;50208
50208;Oberalm;13643;Oberalm;066434;Dürrnbergstraße;5411;50208
50208;Oberalm;13643;Oberalm;066435;Einsiedlpointweg;5411;50208
50208;Oberalm;13643;Oberalm;066437;Ferstlgutweg;5411;50208
50208;Oberalm;13643;Oberalm;066438;Fischer-Villa-Straße;5411;50208
50208;Oberalm;13643;Oberalm;066439;Fischteichweg;5411;50208
50208;Oberalm;13643;Oberalm;066440;Florianigasse;5411;50208
50208;Oberalm;13643;Oberalm;066441;Prankhgasse;5411;50208
50208;Oberalm;13643;Oberalm;066442;Gimplbauernstraße;5411;50208
50208;Oberalm;13643;Oberalm;066444;Götschenstraße;5411;50208
50208;Oberalm;13643;Oberalm;066446;Guglhaidenstraße;5411;50208
50208;Oberalm;13643;Oberalm;066447;Halleiner Landesstraße;5411;50208
50208;Oberalm;13643;Oberalm;066448;Hammerstraße;5411;50208
50208;Oberalm;13643;Oberalm;066449;Haslaustraße;5411;50208
50208;Oberalm;13643;Oberalm;066450;Haunspergstraße;5411;50208
50208;Oberalm;13643;Oberalm;066451;Hellabründlweg;5411;50208
50208;Oberalm;13643;Oberalm;066452;Jellgutweg;5411;50208
50208;Oberalm;13643;Oberalm;066453;Jobstengutgasse;5411;50208
50208;Oberalm;13643;Oberalm;066454;Jochriemgutstraße;5411;50208
50208;Oberalm;13643;Oberalm;066455;Justin-Robert-Straße;5411;50208
50208;Oberalm;13643;Oberalm;066456;Kahlspergstraße;5411;50208
50208;Oberalm;13643;Oberalm;066457;Kalkofenweg;5411;50208
50208;Oberalm;13643;Oberalm;066458;Kaserermühlweg;5411;50208
50208;Oberalm;13643;Oberalm;066459;Hühnerauweg;5411;50208
50208;Oberalm;13643;Oberalm;066460;Kastenhofstraße;5411;50208
50208;Oberalm;13643;Oberalm;066461;Kirchenstraße;5411;50208
50208;Oberalm;13643;Oberalm;066462;Kladerergutweg;5411;50208
50208;Oberalm;13643;Oberalm;066463;Knollengutweg;5411;50208
50208;Oberalm;13643;Oberalm;066464;Kohlreitgutweg;5411;50208
50208;Oberalm;13643;Oberalm;066465;Krögerbauernstraße;5411;50208
50208;Oberalm;13643;Oberalm;066466;Lacknerbauernweg;5411;50208
50208;Oberalm;13643;Oberalm;066467;Lanckengasse;5411;50208
50208;Oberalm;13643;Oberalm;066468;Lodronstraße;5411;50208
50208;Oberalm;13643;Oberalm;066470;Madelgasse;5411;50208
50208;Oberalm;13643;Oberalm;066471;Maffeigasse;5411;50208
50208;Oberalm;13643;Oberalm;066472;Mauerhofweg;5411;50208
50208;Oberalm;13643;Oberalm;066473;Mautner-Markhof-Weg;5411;50208
50208;Oberalm;13643;Oberalm;066474;Messinghammerweg;5411;50208
50208;Oberalm;13643;Oberalm;066475;Nußdorfstraße;5411;50208
50208;Oberalm;13643;Oberalm;066476;Kerschengutweg;5411;50208
50208;Oberalm;13643;Oberalm;066477;Bliemweg;5411;50208
50208;Oberalm;13643;Oberalm;066478;Pröllhofstraße;5411;50208
50208;Oberalm;13643;Oberalm;066479;Raiffeisenstraße;5411;50208
50208;Oberalm;13643;Oberalm;066481;Reichenweg;5411;50208
50208;Oberalm;13643;Oberalm;066482;Schrannengasse;5411;50208
50208;Oberalm;13643;Oberalm;066483;Schulstraße;5411;50208
50208;Oberalm;13643;Oberalm;066485;Steyrermühlgasse;5411;50208
50208;Oberalm;13643;Oberalm;066486;Süßpäckmühlgasse;5411;50208
50208;Oberalm;13643;Oberalm;066487;Thun-Hohenstein-Gasse;5411;50208
50208;Oberalm;13643;Oberalm;066488;Tierasylstraße;5411;50208
50208;Oberalm;13643;Oberalm;066489;Tiroler-Schützen-Straße;5411;50208
50208;Oberalm;13643;Oberalm;066490;Tischlereigasse;5411;50208
50208;Oberalm;13643;Oberalm;066491;Tobislweg;5411;50208
50208;Oberalm;13643;Oberalm;066492;Untersbergstraße;5411;50208
50208;Oberalm;13643;Oberalm;066493;Wagnerbauerngasse;5411;50208
50208;Oberalm;13643;Oberalm;066494;Waldhäuslgasse;5411;50208
50208;Oberalm;13643;Oberalm;066495;Wallmannhofweg;5411;50208
50208;Oberalm;13643;Oberalm;066496;Walterskirchenstraße;5411;50208
50208;Oberalm;13643;Oberalm;066497;Wiesenhofstraße;5411;50208
50208;Oberalm;13643;Oberalm;066498;Wiestalstraße;5411;50208
50208;Oberalm;13643;Oberalm;066499;Winklhofstraße;5411;50208
50208;Oberalm;13643;Oberalm;066500;Zenzlmühlstraße;5411;50208
50208;Oberalm;13643;Oberalm;073248;Löwensternstraße;5411;50208
50208;Oberalm;13643;Oberalm;074014;Boschstraße;5411;50208
50208;Oberalm;13643;Oberalm;108036;Ernst-Klimitsch-Straße;5411;50208
50208;Oberalm;13643;Oberalm;108528;Alexander-Vogl-Weg;5411;50208
50208;Oberalm;13643;Oberalm;108529;An der Sandriese;5400;50208
50208;Oberalm;13643;Oberalm;108531;Franz-Kommar-Straße;5411;50208
50208;Oberalm;13643;Oberalm;108532;Georg-Schmiedlechner-Weg;5411;50208
50208;Oberalm;13643;Oberalm;108533;Marmorweg;5411;50208
50208;Oberalm;13643;Oberalm;108534;Harald-M.-Forstmeier-Straße;5411;50208
50208;Oberalm;13643;Oberalm;108535;Wolfgang-Brunnauer-Straße;5411;50208
50208;Oberalm;13643;Oberalm;115753;Guetratweg;5411;50208
50208;Oberalm;13644;Vorderwiestal;066423;Anzenauweg;5411;50208
50208;Oberalm;13644;Vorderwiestal;066436;Erhardgutweg;5411;50208
50208;Oberalm;13644;Vorderwiestal;066443;Goisweg;5411;50208
50208;Oberalm;13644;Vorderwiestal;066445;Grubbauernweg;5411;50208
50208;Oberalm;13644;Vorderwiestal;066480;Rauschergutweg;5411;50208
50208;Oberalm;13644;Vorderwiestal;066481;Reichenweg;5411;50208
50208;Oberalm;13644;Vorderwiestal;066484;Seefeldmühlstraße;5411;50208
50208;Oberalm;13644;Vorderwiestal;066498;Wiestalstraße;5411;50208
50208;Oberalm;13644;Vorderwiestal;108530;Ehrenreitgutweg;5411;50208
50208;Oberalm;13644;Vorderwiestal;112666;Bischofweg;5411;50208
50209;Puch bei Hallein;13645;Hinterwiestal;059115;Waldererstraße;5412;50209
50209;Puch bei Hallein;13645;Hinterwiestal;059116;Alte Wiestalstraße;5411;50209
50209;Puch bei Hallein;13645;Hinterwiestal;059116;Alte Wiestalstraße;5412;50209
50209;Puch bei Hallein;13645;Hinterwiestal;059117;Roanaweg;5411;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059097;Klausweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059098;Leitnerstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059099;Schmiedpointstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059100;Seppenpointstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059101;Panoramaweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059102;Buchenweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059103;Bäckerweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059104;Schloßweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059105;Holzhauserweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059107;Bachweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059108;Schulstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059109;Kristernweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059110;Steinerweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059111;Monsteinweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059112;Halleiner Landesstraße (Puch);5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059113;Raschlstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059114;Drei Linden Siedlung;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059122;Golsweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059127;Davidstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059128;Vollererhofstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059129;Kobleitenweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059130;Risolstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059131;Staudenführerweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059132;Überfuhrstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059134;Altenheimweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059135;Salzachstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059136;Hutterstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059137;Barmsteinstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059138;Kuhlmannstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059139;Mühlbachstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059140;Jägerwirtstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059141;Kahlspergstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059142;Bahnweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059143;Göllstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059144;Zinkenstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059145;Austraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059146;Gutratgasse;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059147;Untersbergstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059148;Urstein;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059149;Mühlbachsiedlung;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;059230;Unterthurnstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;106844;Riesbachstraße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;112386;Urstein Süd;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;113082;Schlossallee;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;113086;Urstein Nord;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;115890;H.-Weixlbaumer-Straße;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;115891;Betriebsgebiet Puch Nord;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;117430;Sillergutweg;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;117431;Prähausen;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;121719;Rennbahn Allee;5412;50209
50209;Puch bei Hallein;13646;Puch bei Hallein;127132;Schlenkenstraße;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;059110;Steinerweg;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;059111;Monsteinweg;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;059118;Thurnbergstraße;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;059120;Gilbert Buchmayr Weg;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;059121;Bärnkarweg;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;059122;Golsweg;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;059123;Kapellenweg;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;059125;Erich Landgrebe Weg;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;059130;Risolstraße;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;059227;Pointweg;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;059230;Unterthurnstraße;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;100414;St. Jakob Dorf;5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;104702;Halleiner Landesstraße (Sankt Jakob);5412;50209
50209;Puch bei Hallein;13647;Sankt Jakob am Thurn;113086;Urstein Nord;5412;50209
50210;Rußbach am Paß Gschütt;13648;Gseng;087588;Gseng;5442;50210
50210;Rußbach am Paß Gschütt;13649;Rußbachsaag;087589;Rußbachsaag;5442;50210
50210;Rußbach am Paß Gschütt;13650;Schattau;087590;Schattau;5442;50210
50211;Sankt Koloman;13651;Oberlangenberg;109232;Lunzenweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109233;Eichhornweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109234;Lanzenstraße;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109235;Kleinsillweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109236;Ganglweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109237;Hohenauweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109238;Brunaustraße;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109239;Wegscheid;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109240;Angerlweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109241;Landesstraße Süd;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109242;Obereggweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109243;Untereggweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109244;Schiefererweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109245;Fitzlweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109246;Bergersreitstraße;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109247;Pitschlweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109248;Streitfeldweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109249;Windhagweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109250;Hüttweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109251;Grubsteigweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109252;Seewald;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109253;Grubachstraße;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109254;Grubach;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109255;Krauteggweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109256;Seewaldstraße;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109257;Berghofweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109258;Schönblickweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109259;Waldhofweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109260;Talheimweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109261;Fürbergweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109262;Göllweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109270;Streitfeldötzweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;109271;Wiesenweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;113490;Kaimoosweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;114572;Lienbachweg;5423;50211
50211;Sankt Koloman;13651;Oberlangenberg;117368;Lienbach;5423;50211
50211;Sankt Koloman;13652;Taugl;109237;Hohenauweg;5423;50211
50211;Sankt Koloman;13652;Taugl;109238;Brunaustraße;5423;50211
50211;Sankt Koloman;13652;Taugl;109259;Waldhofweg;5423;50211
